"","review","score"
"329","It's a shame that humdrum maps and a poor matchmaking setup occasionally sours the promising designs of each class' special abilities, but when it works, few free-to-play shooters grant such a memorable and thoroughly entertaining experience.",1
"330","The game never embraces its Mario heritage, never allowing itself to break out of a more typical tennis mold to be something unique.",0
"331","It's far from perfect and best viewed with ""launch goggles"" on, but Razor's Edge's unflinching action and unabashed violence is a great sign for the Wii U as a core gamer's platform.",1
"332","It's Piranha Bytes' most accessible game yet, and though its style and boorish, humorous dialogue fit well with the pirate motif, it's a role-playing experience that uses convention as a crutch and marginalizes or strips away a lot of elements that made the studio's past games stand out.",0
"333","At its core, it's FIFA 13 on Wii U is FIFA 12 from last year. You should probably wait for next season.",0
"334","It's more of a short-term investment than some might be expecting, then, but while you're caught in its irresistible loot cycle, you'll probably find it very hard to put down.",0
"335","Touch My Katamari is well-controlled and fun while it lasts, but it feels like the series has stagnated. The touchscreen controls are welcome, but I wish the developers had been a bit more creative with the Vita's functionality.",0
"336","Oftentimes the redo reflects the exact standards and formulas of its new genre rather than marching boldly into new territory. Syndicate falls into this trap, telling a boring tale of swapping allegiances amidst flurries of gunfire.",1
"337","If you're at all interested in the interactive fiction genre, knowing full well that there's not a whole lot of actual interaction, that's an eminently fair price.",0
"338","Shad'O may not offer much in the way of new gameplay mechanics over the countless other tower defense games already available, but it distinguishes itself through its striking art design and compelling narrative.",0
"339","Though it has some pacing issues and a seemingly useless upgrade system, the funny, meaningful stories had me reading right past them.",1
"340","The vague story and uninspired puzzles weren't special enough to keep my attention after that initial sense of awe waned, though, and when viewed alongside some annoying constraints that make the gameplay feel unnecessarily constrained, Little Inferno's few great ideas fall apart like so much ash.",0
"341","It's good, stupid fun no matter which side you play on, although a questionable option to switch sides midmatch occasionally leaves too many players stacked on the dino side.",1
"342","WayForward has struck gold once again, as the studio continues to prove its skill at crafting superb game designs for Nintendo platforms.",1
"343","It works as both a cathartically satisfying hack-and-slash on the easier difficulties, and a surprisingly thoughtful action-based strategy game on the higher levels.",1
"344","Beyond the winning localization and expert voice acting, though, playing through this adventure just felt lacking – its various unique ideas and innovations never came together to create a real sense of fun.",0
"345","Although it suffers from some inconsistent AI, spotty online matchmaking and some balancing problems created by Golden Abyss-centric augments, it's still hard to deny that Uncharted: Fight For Fortune is a fun game.",0
"346","Just Dance 4 is a generator of awkward moments, an engine powering missteps and bodily mayhem. Whether this is frustrating or fun will often come down to the blood alcohol level of the participants.",0
"347","There's an abundance of clever ideas at play in this undeniably creative 2D physics puzzle platformer -- the problem is they just don't translate to an experience you'll want to subject yourself to for very long once the steep difficulty really hits its stride.",0
"348","Ragnarok Odyssey doesn't deliver, and your money is better spent elsewhere.",0
"349","While it has some great mini-games, it forcefully limits itself and discards many of the ideas that made its predecessors so good.",0
"350","Because the gameplay is so straightforward, newbies to the genre who are nevertheless fans of the setting may find a friendly sort of Frankenstein monster to play with here.",0
"351","F1 2011 isn't quite up to the excellent standard of the console version, but it's still far, far better than the 3DS instalment.",0
"352","With more maps, classes, the ability to server browse and customization options promised there's a lot of potential in Forge, but what you're buying now feels like a beta with a great foundation.",0
"353","A great blend of tower defense and action with loads of personality and a cool hook.",1
"354","The only notable feature unique to the PC version of Choplifter HD is its spotty mouse controls. I preferred the precision of an Xbox game pad to my mouse, as the aiming is not only tuned better for it, but circular within the game as well. My mouse aiming was jittery and unreliable, which made hairy situations impossible.",1
"355","A functional shooter with a sense of humor and a Batman license. It's got plenty to unlock, but it's not all that deep. Go, shoot, win. Over and over. If you're looking for a first-person shooter that doesn't take itself seriously, have at it, but don't expect a FPS revolution.",0
"356","The combination of the excellent community, unwavering focus on running the business, and the simplicity of the controls and your responsibilities creates a unique business simulation that rewards you proportionally to the amount of work you put into it.",0
"357","None of its individual parts is particularly original, but put together in the way they have been, you end up with a synergistic success of a puzzle title that will test both reflexes and noggin-scratching abilities.",0
"358","Though 2 Dawn did an admirable job of blending accessible vehicle-based combat with a few instances of more sophisticated mechanics, it feels like the game could have used more development time to smooth out the technical issues and, ideally, add in more weapons and combat options.",0
"359","Flight is best sampled in its freebie guise.",0
"360","Tekken 3D Prime Edition definitely gets props for recreating the fast combat and fluidity of the series on a handheld. However, the lack of any real depth in the modes and lack of customization features for your fighters makes it tough to want to spend an extended amount of time with it.",1
"361","Shiny new Unreal Engine 3 graphics can't make up for simplistic, glitchy AI, a middling level selection, and busted, extremely underpopulated multiplayer. Go with Painkiller: Black Edition instead.",0
"362","Warriors Orochi 3 Hyper, while damaged in the shift from the other HD systems to the Wii U, ends up maintaining its appeal as one of this series' best installments.",0
"363","Despite its visual beauty and impressive execution, limited gameplay and general bugginess hold everything back. This beast has room to grow. When it does, expect great things. For now, a little turbulence makes for a bumpy ride.",0
"364","If you're a football obsessive or a stickler for the real thing, UEFA Euro 2012 is probably worth grafting onto your existing copy of FIFA 12. But for many, the same experience can easily be approximated by playing the game they already own with a through-ball from their imagination.",0
"365","Looks spectacular and does succeed in capturing the feeling of being a soaring bird, but falls short most everywhere else.",0
"366","Breathtaking to behold and controls beautifully, with well-designed levels and fun platforming. It's really too bad the experience is hampered by its unacceptably short length, as well as by the fact that the painting mechanic gets repetitive.",0
"367","If you haven't played FreakyForms before, this is probably the version to get, though the few improvements aren't enough to make the extra investment worthwhile for those who already own the downloadable version.",0
"368","The menus bury the coolest stuff, the touch controls are peculiarly particular, and even though the Vita is a connected device, I feel alone when I play this. If you're looking for a bright and colorful kart racer with good mechanics, ModNation Racers: Road Trip fits the bill, but it doesn't excel anywhere else.",0
"369","Levels quickly went from me being charming, engaging experiences to something I raced through as fast as I could. An hour into Pineapple Smash Crew I found I just wanted it to be over. And it's not even long.",0
"370","StarDrone Extreme may not assail your senses or do anything entirely new and exciting, but hell if it isn't fun for what it is.",1
"371","A passable option for those gamers looking for a little musical accompaniment to their parties. But a weak tracklist festers underneath Sing Party's accessible, bland exterior.",0
"372","The story here is forgettable, the action is formulaic, and the multiplayer is simplistic.",0
"373","Doom 3 is a very good game, probably better than you remember. For PS3 owners who've never gotten any of this content, it's a particularly great deal. BFG Edition is a tough sell for the PC crowd.",1
"374","Lucius can be engrossing, charming, and even darkly funny. Sadly, the game is bogged down by its poor execution, inconsistent atmosphere, buggy levels, and monotonous mission objectives.",0
"375","It mixes solid but underwhelming gameplay with a lackluster presentation. If you just want dungeons to crawl through and couldn't care less about polished menus and engaging stories, great.",0
"376","Sol: Exodus may be a step in the right direction to bring back space combat games, but it certainly won't be the title that inspires a generation to demand more. Any gamer, and especially PC gamer, over 25 probably wants the genre to flourish like it used to, but a game like Sol, with all its bugs, repetitive levels and lackluster narrative, won't be what brings it back.",0
"377","Speaking of wasted potential, if the developers wished to shove the Wii U GamePad down players' throats, they should have at least done something interesting with it.",0
"378","Like the other Michael Jackson games, Vita's first rhythm game suffers from a short setlist and only one real mode of play. It's a shame the experience ends in a tragic few hours, as dancing with your fingertips offers a special sort of enjoyment fitting for the King of Pop's best tracks.",0
"379","Its clever premise is really nothing more than a series of annoying bottlenecks for the gamer, and with so little in terms of in-game diversity, no reasons exist to actually see and do everything unless you're a dedicated completionist or Trophy hunter.",0
"380","Army Corps of Hell has a great premise, some intense boss fights, and a fantastic soundtrack. Unfortunately, the repetitious gameplay bogs the experience down, making this a trip to hell that you're not going to want to keep returning to.",0
"381","It's a decent piece of (admittedly overpriced) software. And its pretty, vivid graphics and surprisingly catchy old-school inspired soundtrack certainly please aesthetically. But a strong hook doesn't exist.",0
"382","The high definition resolution makes it the best-looking of all the versions, but the models and textures are all the same here – much more could be done on Wii U, and hopefully a future Transformers release will be able to actually take advantage of the new system's power.",1
"383","A generally good experience, and a fun one most of the time, but its issues keep it from truly ascending to the heights of being Spectacular. Or Sensational. Or Astonishing.",0
"384","Anna manages to create a few blood-chilling moments throughout its story, but most of the fear factor is neutered after you realize nothing can harm you.",0
"385","The issues themselves are a little more engaging than before, but the departure of quirky campaigns and beloved former presidents like Abraham Lincoln and JFK pose significant threats to its replayability. Without them, The Political Machine 2012 is a sober reminder of the problem that's plagued American politics almost since the beginning: at heart, it's still just the same old game.",0
"386","With a longer campaign and more content, Spirit Camera could have been a revolutionary experience. As is, it fails to go much farther than Face Raiders did - and that was free.",0
"387","The appeal of its randomly generated settings wears off quickly, the procedural level generation voids much sense of having an impact on the world, and the absence of any kind of compelling story or brilliantly designed levels eventually renders exploration a slog.",0
"388","Punishing players for staying the course through lengthy grind sessions seems counterintuitive when the idea is to generally keep people playing.",0
"389","Somewhere inside Miner Wars 2081 is an incredibly ambitious, frighteningly absorbing space game. As is, however, Keen Software's long-in-the-making opus feels like a half-complete realization of that vision.",0
"390","It has little ambition and middle-of-the-road execution. Nothing about this mini-game compilation stands out above any of the others we've seen on Wii – or Nintendo 64, for that matter.",0
"391","Funky Barn is very basic but passably entertaining. As a lower-price downloadable game it'd be much better value, but as a $50/£30 Wii U launch title it's more difficult to recommend.",0
"392","There's just not enough content or variety here to justify the expense of a full retail purchase.",0
"393","Dungeon Hunter: Alliance isn't as polished as Diablo and lacks the charm of Torchlight. Battling through its varied levels and sorting through mountains of loot is fun, when glitches don't get in the way.",0
"394","Asphalt Injection is a fun racing game, but it lacks depth, precision, and doesn't push the Playstation Vita to anything resembling its true potential.",0
"395","There's a bold premise lying underneath, but thanks to the marginalization of its promising building elements, it's little more than another mediocre shooter.",0
"396","Blowing up stuff is fun, but you'll end up fighting the controls and the game becomes a grind if you play it any real length of time.",0
"397","Playing Cortex Command breaks my heart. With online multiplayer, improved AI, more scenarios and a more fleshed out campaign it could be something truly great, but for now it's just a number of cool ideas and great looks grafted onto noticeably repetitious level design and sub-optimal local multiplayer.",0
"398","The PC version, as run on mid-range hardware, makes no such visual compromises, with gorgeous high-resolution textures, detailed faces, and smooth performance...A brilliant shooter that nudges the entire genre forward with innovations in both storytelling and gameplay.",1
"399","It fulfills the promise of a multiplayer Mario much better than anything that the Japanese game maker has done before. Super Mario 3D World is marvelous, and its constant variety and fantastic light-hearted co-op play proves that Nintendo still knows exactly how to tweak their Mario formula in fun ways.",1
"400","Fire Emblem Awakening is the most fluid and stunning strategy RPG experience available on a portable, and features the best storytelling and production value of any 3DS game to date.",1
"401","The sum of Fez’s intelligent level designs, perception mechanic, massive number of stages and secrets, and incredible art is so much more than just a shout-out to old-school gaming. Fez is a game in love with games.",1
"402","I haven’t been so challenged by a Zelda since Ocarina of Time, and rarely have I been so consistently surprised by one.",1
"403","Whether you’ve never heard of Flower or you replay it regularly, the PlayStation 4 version is an excellent, unforgettable return to one of PlayStation’s finest games. It’s still profound, and now it looks and feels better than ever. For those who appreciate experimental artistry, Flower’s zen exploration is as good as it gets.",1
"404","This is a superb 2D platformer that’s as easy to hate as it is to love, and your patience for punishment will be the determining factor. Players who live to overcome abusive challenges and obsess over discovering new things will hunger for Spelunky's deeply rewarding exploration.",1
"405","Holds up as a marvelous game full of unique and wonderful surprises that remind me why it’s the best of the 3D Zeldas.",1
"406","But once you start to learn its secrets, there’s a wild and exciting variety of play here that’s unmatched, even by its peers. It’s a challenge of knowledge as well as reflexes, and success is a rush.",1
"407","Whether you’re a fretboard virgin or a would be virtuoso, Rocksmith 2014 deserves a place in your daily practice routine.",1
"408","Deus Ex Human Revolution - Director’s Cut had an unenviable task: take one of 2011’s best games and make it even better, all while figuring out how to best utilize the oft-ignored GamePad. It succeeded on all fronts.",1
"409","What FIFA 14 on next-gen consoles does right now is add an impressive visual layer to an already brilliant sports game.",1
"410","Building on five generations of games, a digital menagerie of captivating creatures, and a wide range of diverse regions to explore, Pokemon X and Y proves this formulaic portable role-playing series can still deliver an innovative experience.",1
"411","All its different plotlines and personalities overlap and combine to create something that’s intriguingly opaque, but always entertaining, and genuinely funny. Whatever it is, it’s worth playing.",1
"412","It’s every bit as amazing on the PC as it is on its native PlayStation 3.",1
"413","New Leaf is a truly magical game, one that you can easily expect to invest hundreds of hours in over the course of years. Anyone with access to a 3DS should absolutely give this game a try - just be prepared to kiss your “real” life goodbye.",1
"414","Game Freak has really outdone itself this time, and Pokemon X and Y will be remembered as great transition point for the series’ transformation into an even more social, beautiful, and strategic game.",1
"415","Very few puzzle games have ever managed to marry impeccable challenges with a mature storytelling quite like this – there's no fluff or extraneous content here, only a prime example of how to create a tight, unforgettable gaming experience.",1
"416","It sincerely believes that imagination really is the most important faculty, and in turn, succeeded in transporting me back to a time when I built strange worlds equipped with nothing but crayons and card.",1
"417","FIFA 14 isn’t a leap into the future of the series; it has a lot in common with the version of FIFA 14 that's already out. There are real flashes of potential, though, and hints at where it may go in the future.",1
"418","Easy to recommend to anyone interested in historical strategy – it’s the best game in the series, which can now take its place, with no caveats, among the giants of the genre.",1
"419","A delight. There’s nothing else like its gentle combination of exploration, strategy and discovery, and it made me feel both empathy and responsibility for virtual creatures that most games would treat as disposable fodder.",1
"420","Velocity Ultra doesn't have screen-clearing super weapons or massive, three-stage boss fights like a lot of its vertically scrolling cousins do. But with its clever teleporting trick, it does something completely different from most of them and it does it extremely well.",1
"421","Gone Home is a remarkable achievement, and piecing together its poignant story will stick with me forever.",1
"422","This edition is not only a smooth-flowing piece of pro basketball simulation, it’s also one of the few games that makes a true next-generation leap in visual fidelity.",1
"423","Its appeal is shortened by the ludicrous speed at which we can zip across it and grow tired of its lack of challenge.",0
"424","While these new additions may have imbalanced Most Wanted U in some respects, they’ve also created a sandbox of greater possibilities and accessibility.",1
"425","Kerrigan's vengeful rampage may come with a generous helping of cheese and some tedious boss fights, but the chance to play with increasingly powerful units and abilities makes up for a lot – as does some inventive mission design and greater-than-average replayabilty appeal.",1
"426","An amazing expansion to a brilliant tactical game.",1
"427","Shows Nintendo at its inventive best. It’s an essential game in the 3DS’ increasingly impressive line-up, and though I sometimes wished that it would leave me alone to explore more at my own pace, it’s otherwise difficult to fault a game this detailed, absorbing and masterfully made.",1
"428","Path of Exile successfully captures the spirit of older action RPGs and updates it for an experience that's as visually appealing as it's fun.",1
"429","Its PS4 launch problems aren't easily forgiven, what with the unreliable stability DICE is striving to fix, but because the core game is so strong, Battlefield 4 is worth either sticking with or waiting for.",1
"430","This edition is not only a smooth-flowing piece of pro basketball simulation, it’s also one of the few games that makes a true next-generation leap in visual fidelity.",1
"431","Long-time Devil May Cry fans unsure of Ninja Theory's treatment can abandon their fears. DmC hurls Dante into a newer, better world, complete with a glorious combat system and enough style to make old Dante proud...This is digital action at its finest.",1
"432","Telltale has once again delivered a well-written adventure, this time with an added dose of stylish noir presentation.",1
"433","One of my favourite games of 2013 so far. It’s a hugely compelling mix of 2D action-platforming and Roguelike game design, with excellent pixel art and just the right level of challenge. It’s the wildly inventive traits system, however – and the fact that it’s meaningful – that really elevates Rogue Legacy.",1
"434","On face value there are fewer drastic improvements, but many gentle refinements to the UI and subtle additions to its newer formulas mean that Football Manager 2014 improves solidly where it counts.",1
"435","This is the most fun I’ve had with Civilization since Civ IV, and the best late-game since Civ II. Brave New World is the rare case of a title delivering exactly what it promises.",1
"436","Taking Terraria with you on-the-go puts an exciting spin on the absorbing formula, and the Vita version thankfully doesn't skimp on the goods. There's no depth sacrificed here.",1
"437","A fantastic idea, beautifully executed.",1
"438","There are more laughs in this DLC that many entire comedy games, made stronger by being undercut with a real poignancy.",1
"439","Etrian IV matches its hardcore depth to appealing visuals and more inviting design, and in doing so allows the series to transcend niche status. Atlus has crafted a fantastic portable RPG, and the perfect entry point for Etrian newcomers.",1
"440","A tense, challenging, and excellent shooter. It may be short, but its addictive cycle of cylindrical shooter gameplay, great looks, and catchy music make it worth replaying in endless pursuit of that high score on the leaderboard.",1
"441","If not for the confusing fake 3D effect, Mutant Mudds Deluxe would be the definitive version of Renegade Kid’s 2D platformer, with the same tight gameplay, charming graphics, and chirpy soundtrack bolstered by more levels than ever before.",1
"442","It’s more than 70 levels of superb tower defense that you can play wherever and whenever you want. Sure, I wish co-op carried over to single-player, that the difficulty spikes weren’t so maddening, and that there was a new island of levels, but that doesn’t take away from how excellent PixelJunk Monsters: Ultimate HD is.",1
"443","Gunpoint is a refreshingly welcome addition to the burgeoning stealth genre. It nails player movement, puzzles, and storytelling in games, and completely removes anything that stands in the way of these three.",1
"444","A great port of an amazing game. The extra world is a worthwhile addition, and the new easy mode should allow even more people to enjoy the ride.",1
"445","Shin Megami Tensei IV succeeds on the merits of its outstanding demon fusion system and combat, even if its story and exploration are only fair.",1
"446","Beyond the underwhelming main campaign, Black Flag delivers a world brimming with gorgeous places to go, amazing secrets to discover, and nefarious pirates to stab.",1
"447","Grounded in tradition and learning from the lessons of the games that preceded it, it thrives on the strength of its excitingly varied and flexible class system and highly mobile combat.",1
"448","With a great atmosphere and deceptively simple mechanics, it stands out as one of the most unique and addicting games of 2013.",1
"449","The fact that it’s built around something as simple as completing a map makes it accessible, but there are systems within – specifically when it comes to combat -- that make it dynamic and deep.",1
"450","Act II of Kentucky Route Zero provides another sharp walkabout into a beautifully surreal world. Though it poses more questions than it answers, it still left me pining for the next chapter. If the final three acts manage to be as powerful and evocative as the first two, Kentucky Route Zero is going to be looked back on as a tremendous and singular accomplishment in gaming.",1
"451","Splinter Cell is back on the right shadowy track.",1
"452","These tables have never looked better than they do on PS4, and the gameplay is authentic right down to the sound and pressure of each tables’ flippers.",1
"453","The monsters are stunning, the fights can be incomparably exhilarating, and the 3DS and Wii U connectivity is really impressive – even if the online infrastructure is still rather archaic.",1
"454","Antichamber has some of the more clever puzzles of any game I've played. It doesn't have much in the way of personality, and its bizarre ending left me wondering why it was included at all, but it makes the act of exploration utterly thrilling.",1
"455","The stellar game design is emboldened by the three different characters you can play as. From start to finish, Gunman Clive is a fantastic platformer, good enough that it is worth playing multiple times to play as every character.",1
"456","SteamWorld Dig is easily the best eShop game of the year.",1
"457","Last Light’s setting and presentation are its strong points, though the last third of its 10-hour campaign is weaker than everything that came before it.",1
"458","Well-designed maps, two dramatically different sides in the Americans and Japanese, and authentic feeling weapons make Red Orchestra 2: Rising Storm an excellent and unique-feeling first-person shooter.",1
"459","Battlefield 4 is an excellent multiplayer game that makes the most of its ambitions, proving once again that destruction is a valuable strategic addition to competitive combat, which reaches its full potential with two killer Commanders are bringing out the best in their squads. On the other hand, its single-player campaign is a disappointing.",1
"460","With strong visuals and convincing audio backing it up, I thoroughly enjoyed the time I spent inside my P-36 Hawk, and its generous free-to-play model never got in the way.",0
"461","Dual Destinies won’t change anybody’s minds about the series’ brand of narrative-heavy, gameplay-light adventuring, but longtime fans will be thrilled by the full docket of goofy legal twists and turns and fun characters.",0
"462","As far as a first episode goes, Kentucky Route Zero establishes the setting, tone and characters better than I could have expected. I love that I'm still thinking about what exactly happened to Conway and company, and that intrigue has left me longing for the next piece of the tale.",1
"463","If you've never experienced this survival horror indie sidescroller before, this is the best way to jump in. The hero's journey seems particularly personal on the Vita in dark rooms, and the Vita's control scheme suits the retro experience implied by the visuals.",1
"464","It's an uneven experience, but occasionally it grasps greatness, making it a worthy addition to an already distinguished series.",1
"465","Blood Dragon is a different beast – and it’s something you shouldn’t miss.",1
"466","A well-curated car list, a great sense of speed, and a well-thought out career mode combine in a racer that is a lot of fun to play through.",1
"467","The Grimoire Stone system is too random to be consistently useful, and might make you miss out on a good chunk of Millennium Girl’s content. But what’s here is still some of the most difficult and rewarding turn-based battling you can find on the 3DS.",1
"468","Annoying design choices and forced moments of repetition have a bad habit of spoiling the mood, but between them is an experience that's scary as all hell.",1
"469","Story mode is a pleasant surprise, but the real reason to play is the thrill of harnessing the god-like powers of some of the most overwhelming figures in the comic realm.",1
"470","The Knife of Dunwall is satisfying to play, but fails to build much momentum in its story.",1
"471","Play the original first (it’s cheap) but Company of Heroes 2 satisfied my appetite for more.",1
"472","It’s best to think of Need for Speed: Rivals as a thrill ride. Get on, scream, plead to go faster, and it will.",1
"473","Fallen Enchantress: Legendary Heroes becomes a stronger game by weakening its hero characters.",1
"474","Undercover’s story is an incredibly entertaining homage to countless movies and television shows, and manages to feature a very strong cast of characters – no small feat considering the game has no major license associated with it.",1
"475","Proteus is a very different sort of interactive experience. Maybe, by your definition, it's not even a game. But that doesn't matter. It's a joyous experiment in exploration from start to finish – even if it is a very, very short-lived one.",1
"476","It successfully borrows from table-top gaming and history itself to create a simulation that, more than most strategy titles, feels like war.",1
"477","Much like Ultimate Marvel vs. Capcom 3, this is a textbook example of a fighting game port done properly. Dead or Alive 5 Plus is the genuine article, matching and occasionally surpassing its excellent console brethren in nearly every regard.",1
"478","Smoothed-out, cleaned-up visuals are on by default, though you can do everything from toggling full widescreen to turning on artificial scan lines, simulating the interlacing of the coin-op cabinet’s CRT monitor.",1
"479","It may be lighter on girth than where we left off last generation, and still lacking much-requested features like night racing and rain, but wrestling a car through some of the world’s most legendary corners at the very limits of adhesion has never looked or felt this good on console.",1
"480","On 3DS, even without the Circle Pad Pro attachment, controlling the camera using the touchscreen works surprisingly well. It’s not quite perfect, but it’s certainly a lot better than it ever was on the PSP; it’s only noticeably slow when you’re fighting underwater.",1
"481","Played as intended with a group of friends, PayDay 2 is much like one of its heists: things can get a little sloppy, but the potential payoff is big.",1
"482","While I appreciate the world, atmosphere, and mechanics, I can't help but wish that there was a light at the end of Don't Starve's dark and lonely tunnel.",0
"483","Season 2’s premiere of The Walking Dead is predictable in good and bad ways — its character drama is strong, its technical prowess is not.",1
"484","It’s not only Vita’s prettiest game; it’s also a hell of a lot of fun to play. Immersive, stylish, and full of action, Muramasa Rebirth’s twin campaigns, multiple endings, hidden Demon Swords, massive exploration and other optional goodies are enough to keep you busy for a good long while.",1
"485","It may end in frustration, but its worth playing just to see how it masterfully hits all the survival horror notes with its distinct presentation and vicious design.",1
"486","The default game mode of Mario and Donkey Kong: Minis on the Move is little more than a Nintendo-themed reskin of the 25-year-old Pipe Mania, and frustrates with its randomness. The much better Puzzle Palace and Many Mini Mayhem modes, thankfully, leave us with a good game overall.",0
"487","Considering the elegance and sophistication of the world, combat and upgrade design, it’s a shame everything else seems so ho-hum.",1
"488","It’s amazingly inventive and full of color and bright-eyed character, but its control problems are so persistent they’re unignorable.",0
"489","Mercenary is a truly great shooter, one that was crafted with the hardcore shooter fan in mind. There’s a lot to love here -- even if its campaign is woefully short – from its deep Contracts mode to its engaging multiplayer functionality.",1
"490","Baldur's Gate II: Enhanced Edition captures the essence of what makes fantasy RPGs so beloved.",1
"491","When comparing the PS4 and Xbox One versions side-by-side, there’s little to no variation in textures and effects, but there is a discernible difference in resolution. While both are displayed at 1080p, the Xbox One version upscales the game from 720p resolution. In contrast, the PS4 version runs natively at 1080p, which makes character models, weapons, and environments look noticeably sharper and more detailed. The difference is especially apparent on larger-sized TVs, where pixel density weighs more heavily in picture quality.",1
"492","Call of Duty: Ghosts isn't a reinvention of the franchise, but proves there's still room for innovation within its existing formula.",1
"493","Just be prepared to pack your patience and reign in your expectations of what wearing a crown means. You'll still be toiling in the fields like everybody else, but at least you can do so with a smile on your face.",1
"494","An excellent example of how games can do more with less. Its combat is deceptively simple, there are no character advantages, and the tight, dangerous environments each feel unique. However, the lack of an online multiplayer mode will likely keep it relegated to “great party game” status.",1
"495","Dead Rising 3 doesn’t get by on its looks, but its meaty zombie-slaying combat and nearly endless supply of undead and ridiculous weapons go a long way.",1
"496","Tough but gratifying, F1 2013 is not a startling improvement from the already robust F1 2012, but it’s certainly Codemasters’ best and most confident crack at F1 to date.",1
"497","The addition of its innovative competitive asymmetrical multiplayer is the big draw here – as long as everyone takes the time to learn the complex rules, that is.",1
"498","Eldritch's various components tend to work quite well on their own, and create most of a great Roguelike. But the speed and arbitrary nature of death means that the crazy desperate stories of near-death (or death) that make other games in the genre so memorable are unlikely to occur.",1
"499","Sanctum 2 improves on the first Sanctum in almost every way, including its robust leveling system and perks, its improved turret management, its visual style, and its customization.",1
"500","This HD version shares all the problems its predecessor has, including noticeably limited enemy variety and weak allied AI that can't hit the broad side of a barn.",1
"501","Soul Sacrifice straddles the line between delivering the depth typically found on console and the on-off-on-again routine of handheld gaming, and the result is something that will likely please Vita owners hungry for a quality, grind-heavy RPG.",1
"502","Peggle 2 is one-button joy. You think, you aim, you fire, and you sit back and watch as massive combos and bright popping colors take over. That it’s such a joyful sequel to an all-time classic stretches my grin from ear to ear, just like most of the rest of Peggle 2.",1
"503","It’s a relaxing and charming little adventure priced rather out of its comfort zone, but it is not without value.",0
"504","Its smaller levels, restrictive time limit, and floaty physics work well as a challenge mode add-on to an already terrific game. But as fun as it often is, this still feels more like an addendum to NSMBU – a remix, rather than something new that stands on its own.",0
"505","Toki Tori 2’s incredibly slow pace and lack of any true action make it an experience that is definitely not for everyone - but kids, puzzle lovers, and fans of all things adorable are in for a truly delightful and well-crafted experience.",1
"506","Naturally the PC version (our test machine was packing two AMD Radeon HD 7970 graphics cards) was the visually superior of the three, thanks to its higher definition, better lighting and textures and all manner of other fog effects and shading employed on the highest graphics settings.",1
"507","As with previous Total War games, the consequence of all those detailed and interrelated systems is a sometimes-obstructive interface and erratic AI. If you grow to love Rome II – and there is a lot to love about this game – you'll love it in spite of its persistent flaws and frustrations.",1
"508","For whatever else Dragon Commander is, it's also a game that puts big issues on the main stage, then lets us reap the rewards and shoulder the consequences of their decisions without moral judgment. For that reason alone, it's worth a look.",1
"509","If you’re on a budget and looking for a portable dungeon crawler with loads of content and personality to spare, it’s hard to get more bang for your buck.",1
"510","The bite-sized scope and limited choices available make me more interested to see what Shadowrun Returns will be a year from now, after the community has used the included mod tools to build on it, than in what it is today.",0
"511","I was looking for more explorations, depth, and variety, and in this department Rivals is slightly wanting, though it’s innovative approach to incorporating multiplayer does just enough to compensate.",1
"512","Its high level of difficulty, catchy tunes, and pixelated graphics meld nicely with its emphasis on loot, customization, and online play.",1
"513","There's elegance in ShootMania's simplicity, and it's great and refreshing to see some new ideas brought to a genre that's been largely abandoned by the big-name games. It does, however, lack personality and variety in weaponry.",1
"514","A few cute unlockable cards and tables are nice touches, but ultimately the lack of more modes, multiplayer, or anything else to substantially mix things up doesn’t give this game a lot of legs. Still, for the low ante it costs to pick it up, it’s worth it for the jokes.",1
"515","In terms of story, dialogue, and encounter design, this add-on pales in comparison to the rest of Borderlands 2.",0
"516","Reus is a gorgeous-looking, imaginative game which suffers from over-baked mechanics, but those hungry for to play god are still likely to find one of their favourite Populous-style games in a long while.",0
"517","It has some of the best car chases around, and they’ve never looked so chaotically beautiful as they do on PlayStation 4 and Xbox One.",1
"518","MLB 13: The Show on Vita is the Oakland A’s of video game baseball: they play in a crummy stadium (the Vita), but when you look past that, they’re pretty damn good.",1
"519","Next to Arkham City, Arkham Origins is a bit of a disappointment in its lack of new ideas and use of win buttons, making it the least interesting of the trilogy",1
"520","It’s slow, and methodical, and there isn’t a grindable unlock or weapon crate to be found. It attempts to make you think about every step you take and every slight weapon tweak, but the odd hitboxes and frustrating lack of saved loadouts undermines some of the good work.",1
"521","On the current-gen versions I feel like I’m in complete control of everything, from passing to running, and that I can trust both the offensive and defensive line so I can focus on overall strategy. But this new version of Madden 25 meddles with the running game and it screws up the delicate balance between pass and run.",1
"522","At roughly three hours, it presents a fully realized, well-paced story arc with multiple peaks and valleys that does what many episodic games fail to do – wrap things up while leaving the door open for subsequent chapters.",1
"523","If you dig MegaTen (or classic RPGs in general), Soul Hackers is worth a look. Put on some Radiohead and sip an Orbitz to put yourself in a proper '90s mood and enjoy an oldie that still proves to be a goodie.",1
"524","PES 2014 looks better than ever and the gameplay's a lot of fun, but nostalgia stops it from being a huge leap forward.",1
"525","Arma III’s complexity is a double-edged sword. It takes a long time to comprehend, but once you’re comfortable enough with its mechanics to take advantage of them under pressure, you’re able to engage in a kind of large-scale tactical combat that’s simply not offered elsewhere.",0
